ResponseID,ResponseSet,Name,ExternalDataReference,EmailAddress,IPAddress,Status,StartDate,EndDate,Finished,prize1,prize2,prize3,prize4,prize5,prize6,prize7,prize8,prize9,prize10,prize11,prize12,ic,Q3,Q5,Q7,Q9,Q11,Q13,Q15,Q17,Q35,Q37,Q40,Q43_1,Q43_2,Q43_3,Q43_4,Q43_5,Q43_6,Q43_7,Q43_8,Q43_9,Q42,nv_nz_61_15,nv_nz_61_20,nv_nz_61_25,nv_nz_61_30,nv_nz_61_35,nv_nz_61_45,nv_nz_61_50,nv_nz_61_55,nv_nz_61_60,nv_nz_61sp,nv_nz_84_20,nv_nz_84_30,nv_nz_84_40,nv_nz_84_50,nv_nz_84_60,nv_nz_84_65,nv_nz_84_70,nv_nz_84_75,nv_nz_84_80,nv_nz_84sp,nv_nz_107_35,nv_nz_107_45,nv_nz_107_60,nv_nz_107_75,nv_nz_107_85,nv_nz_107_90,nv_nz_107_95,nv_nz_107_100,nv_nz_107_105,nv_nz_107s,nv_z_61_15,nv_z_61_20,nv_z_61_25,nv_z_61_30,nv_z_61_35,nv_z_61_45,nv_z_61_50,nv_z_61_55,nv_z_61_60,nv_z_61s,nv_z_84_20,nv_z_84_30,nv_z_84_40,nv_z_84_50,nv_z_84_60,nv_z_84_65,nv_z_84_70,nv_z_84_75,nv_z_84_80,nv_z_84,nv_z_107_35,nv_z_107_45,nv_z_107_60,nv_z_107_75,nv_z_107_85,nv_z_107_90,nv_z_107_95,nv_z_107_100,nv_z_107_105,nv_z_107s,v_nz_61_15,v_nz_61_20,v_nz_61_25,v_nz_61_30,v_nz_61_35,v_nz_61_45,v_nz_61_50,v_nz_61_55,v_nz_61_60,v_nz_61s,v_nz_84_20,v_nz_84_30,v_nz_84_40,v_nz_84_50,v_nz_84_60,v_nz_84_65,v_nz_84_70,v_nz_84_75,v_nz_84_80,v_nz_84s,v_nz_107_35,v_nz_107_45,v_nz_107_60,v_nz_107_75,v_nz_107_85,v_nz_107_90,v_nz_107_95,v_nz_107_100,v_nz_107_105,v_nz_107,v_z_61_15,v_z_61_20,v_z_61_25,v_z_61_30,v_z_61_35,v_z_61_45,v_z_61_50,v_z_61_55,v_z_61_60,v_z_61s,v_z_84_20,v_z_84_30,v_z_84_40,v_z_84_50,v_z_84_60,v_z_84_65,v_z_84_70,v_z_84_75,v_z_84_80,v_z_84s,v_z_107_35,v_z_107_45,v_z_107_60,v_z_107_75,v_z_107_85,v_z_107_90,v_z_107_95,v_z_107_100,v_z_107_105,v_z_107,Q55,rs_1_1,rs_2_1,rs_3_1,rb_1_1,rb_2_1,rb_3_1,sorbet,decide,conf,what_conf,reader,age,gender,edu,race_1,race_2,race_3,race_4,race_5,race_6,race_7,comments,thanks,LocationLatitude,LocationLongitude,LocationAccuracy
R_2QDmAvrO66hDdb7,Default Response Set,Anonymous,,,128.6.37.208,0,10/26/2015 12:15,10/26/2015 12:29,1,61 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,61 dollars in 8 days,84 dollars in 11 days,0 dollars in 28 days,61 dollars in 8 days,83 dollars in 11 days,106 dollars in 28 days,0 dollars in 8 days,89 dollars in 11 days,0 dollars in 28 days,1,1,1,2,,1,2,,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,6,6,,,,1,How much of a risk there was spinning the wheel and the time it would take to get the money,2,,READER,2,1,4,1,,,,,,,,1,40.55160522,-74.46369934,-1
R_tMtqjSufyM19u8x,Default Response Set,Anonymous,,,128.6.36.82,0,10/26/2015 12:15,10/26/2015 12:29,1,61 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,61 dollars in 8 days,0 dollars in 11 days,0 dollars in 28 days,65 dollars in 8 days,78 dollars in 11 days,102 dollars in 28 days,57 dollars in 8 days,82 dollars in 11 days,112 dollars in 28 days,1,1,1,2,,1,2,,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,,,,1,What makes most logical sense. ,1,The reason to spin or take x amount of money when the wheel is 100% probable to have positive outcome. ,READER,2,1,4,,,,1,,,,,1,40.48350525,-74.44319916,-1
R_3gNwIf9CGcfttuo,Default Response Set,Anonymous,,,128.6.36.184,0,10/26/2015 12:14,10/26/2015 12:29,1,61 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,0 dollars in 8 days,0 dollars in 11 days,107 dollars in 28 days,62 dollars in 8 days,82 dollars in 11 days,110 dollars in 28 days,65 dollars in 8 days,84 dollars in 11 days,0 dollars in 28 days,1,1,1,2,,1,2,,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,4,1,,,,1,Just used probability and whether I was will willing to risk losing money ,2,,READER,2,1,3,1,,,,,,,,1,40.48350525,-74.44319916,-1
R_qx9KRsnzH71QQE1,Default Response Set,Anonymous,,,128.6.37.22,0,10/26/2015 12:14,10/26/2015 12:29,1,61 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,61 dollars in 8 days,84 dollars in 11 days,0 dollars in 28 days,61 dollars in 8 days,83 dollars in 11 days,106 dollars in 28 days,60 dollars in 8 days,0 dollars in 11 days,106 dollars in 28 days,1,1,1,2,,1,2,,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,30,63,65,1,"If there was an opportunity to make more than the dollar amount in the day, I span the wheel",1,How to know when to spin the wheel or just take the money the same day,READER,3,2,4,1,,,,,,,,1,40.55160522,-74.46369934,-1
R_eG1ewqajdyOhF6R,Default Response Set,Anonymous,,,70.192.70.204,0,10/26/2015 12:18,10/26/2015 12:29,1,61 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,61 dollars in 8 days,84 dollars in 11 days,0 dollars in 28 days,64 dollars in 8 days,84 dollars in 11 days,109 dollars in 28 days,61 dollars in 8 days,82 dollars in 11 days,105 dollars in 28 days,1,1,1,2,,1,2,,1,1,1,1,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,1,1,2,,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,51,32,46,1,Based on the amount of money,1,I found it confusing that we had to spin the wheel multiple times,READER,2,2,3,1,,,,,,,,1,40.72619629,-74.59490204,-1
R_0JmFbQ2wrfKdtrf,Default Response Set,Anonymous,,,128.6.36.242,0,10/26/2015 12:17,10/26/2015 12:29,1,61 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,0 dollars in 8 days,0 dollars in 11 days,107 dollars in 28 days,56 dollars in 8 days,84 dollars in 11 days,106 dollars in 28 days,57 dollars in 8 days,0 dollars in 11 days,112 dollars in 28 days,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,,,,44,25,,1,the wait day depends on how large the amount of the money.,2,,READER,4,2,4,,,,1,,,,the pictures are really hard to load.,1,40.48350525,-74.44319916,-1
R_bDwKyyVr8dM7SN7,Default Response Set,Anonymous,,,70.208.80.168,0,10/26/2015 12:16,10/26/2015 12:29,1,0 cents today,,,,,,,,109 dollars in 28 days,,,,,1,1,2,,1,2,,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,1,,,,,1,More money vs risk,2,,Reader,3,1,3,,,1,,,,,No,1,40.75180054,-74.06620026,-1
R_2V7Ju0v1Ws3b8mR,Default Response Set,Anonymous,,,208.54.90.199,0,10/26/2015 12:14,10/26/2015 12:29,1,61 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,61 dollars in 8 days,0 dollars in 11 days,0 dollars in 28 days,61 dollars in 8 days,84 dollars in 11 days,102 dollars in 28 days,57 dollars in 8 days,0 dollars in 11 days,0 dollars in 28 days,1,1,1,2,,1,2,,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,73,37,8,,,,1,I looked at whether there was a chance to win nothing from the wheel and based on that chose,1,I didn't understand why im taking this study and how it will help me,Reader,2,2,2,,,,1,,,,,1,39.95140076,-75.15820313,-1
R_1dlZ0wgtDh4S7m2,Default Response Set,Anonymous,,,128.6.36.138,0,10/26/2015 12:13,10/26/2015 12:29,1,61 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,0 dollars in 8 days,0 dollars in 11 days,0 dollars in 28 days,64 dollars in 8 days,78 dollars in 11 days,106 dollars in 28 days,0 dollars in 8 days,0 dollars in 11 days,0 dollars in 28 days,1,1,1,2,,1,2,,1,1,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,7,42,70,1,I used financial principals of probability vs the amount of money i'd receive.,1,The point of this excercise.,10,3,1,2,1,,,,,,,,1,40.48350525,-74.44319916,-1
R_3kvn8queI1CCQ40,Default Response Set,Anonymous,,,128.6.37.47,0,10/26/2015 12:14,10/26/2015 12:29,1,61 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,0 dollars in 8 days,0 dollars in 11 days,0 dollars in 28 days,62 dollars in 8 days,83 dollars in 11 days,106 dollars in 28 days,57 dollars in 8 days,82 dollars in 11 days,105 dollars in 28 days,1,1,1,2,,1,2,,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,,,,40,75,100,1,I wanted the money quickly but will wait for significantly more,2,,READER,3,1,4,1,,,,,,,,1,40.55160522,-74.46369934,-1
R_3lEzDfXGZxOd9iJ,Default Response Set,Anonymous,,,128.6.36.71,0,10/26/2015 12:14,10/26/2015 12:29,1,61 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,0 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,61 dollars in 8 days,84 dollars in 11 days,106 dollars in 28 days,0 dollars in 8 days,84 dollars in 11 days,105 dollars in 28 days,1,1,1,2,,1,2,,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,7,3,,,,1,weighing each option out,2,,Reader,2,1,2,1,,,,,,,,1,40.48350525,-74.44319916,-1
R_2B8oA7AlmD96Yzn,Default Response Set,Anonymous,,,128.6.37.191,0,10/26/2015 12:13,10/26/2015 12:29,1,61 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,0 dollars in 8 days,0 dollars in 11 days,107 dollars in 28 days,64 dollars in 8 days,83 dollars in 11 days,105 dollars in 28 days,57 dollars in 8 days,0 dollars in 11 days,0 dollars in 28 days,1,1,1,2,,1,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,57,94,,,,1,ii will consider the money amount and the time that i can receive the money,2,,10,3,1,4,,,,1,,,,,1,40.55160522,-74.46369934,-1
R_sMydT6WSJanbJDj,Default Response Set,Anonymous,,,208.54.87.223,0,10/26/2015 12:11,10/26/2015 12:29,1,61 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,0 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,56 dollars in 8 days,87 dollars in 11 days,102 dollars in 28 days,60 dollars in 8 days,0 dollars in 11 days,0 dollars in 28 days,,1,1,2,,1,2,,1,1,1,1,,,,,,,,,,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,77,89,100,,,,1,Decided which is more valuable to me ,1,The technology seems messed up ,READER,2,1,3,1,,,,,,,,1,40.67050171,-74.10639954,-1
R_6zBHa4MYlfvAEDf,Default Response Set,Anonymous,,,128.6.36.171,0,10/26/2015 12:13,10/26/2015 12:29,1,61 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,0 dollars in 8 days,84 dollars in 11 days,0 dollars in 28 days,65 dollars in 8 days,88 dollars in 11 days,106 dollars in 28 days,57 dollars in 8 days,82 dollars in 11 days,0 dollars in 28 days,1,1,1,2,,1,2,,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,1,1,2,1,2,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,3,4,5,,,,1,I chose based on the amount on the wheel to see how much more I would get if I take it today vs. receive in the future,2,,15,2,2,4,,,,1,,,,,1,40.48350525,-74.44319916,-1
R_qyFIkRjQHKHa3Zv,Default Response Set,Anonymous,,,128.6.36.161,0,10/26/2015 12:20,10/26/2015 12:29,1,61 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,61 dollars in 8 days,84 dollars in 11 days,0 dollars in 28 days,61 dollars in 8 days,78 dollars in 11 days,102 dollars in 28 days,0 dollars in 8 days,0 dollars in 11 days,112 dollars in 28 days,1,1,1,2,,1,2,,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,8,7,7,1,Looked at how likely I was able to get the highest amount.,2,,READER,2,2,4,,,,1,,,,,1,40.48350525,-74.44319916,-1
R_3maBIOVKATEDXLG,Default Response Set,Anonymous,,,128.6.37.206,0,10/26/2015 12:14,10/26/2015 12:29,1,61 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,61 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,64 dollars in 8 days,83 dollars in 11 days,110 dollars in 28 days,0 dollars in 8 days,0 dollars in 11 days,0 dollars in 28 days,1,1,1,2,,1,2,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,24,23,48,1,"If I was more likely to receive more money, it was worth the wait ",1,The beginning where it said to choose the left side or the right side ,10,3,1,3,1,,,,,,,,1,40.55160522,-74.46369934,-1
R_4HCHq4za2nCBUvn,Default Response Set,Anonymous,,,128.6.36.218,0,10/26/2015 12:14,10/26/2015 12:29,1,61 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,0 dollars in 8 days,0 dollars in 11 days,0 dollars in 28 days,60 dollars in 8 days,83 dollars in 11 days,109 dollars in 28 days,0 dollars in 8 days,84 dollars in 11 days,105 dollars in 28 days,1,1,1,2,,1,2,,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,97,32,3,,,,1,I viewed the dollar amounts on the spin wheel,1,I did not know if there was a right answer or not,READER,3,1,4,1,,,,,,,N/A,1,40.48350525,-74.44319916,-1
R_2dNmUOmGZSQnrzI,Default Response Set,Anonymous,,,128.6.36.207,0,10/26/2015 12:14,10/26/2015 12:29,1,61 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,0 dollars in 8 days,0 dollars in 11 days,0 dollars in 28 days,61 dollars in 8 days,82 dollars in 11 days,110 dollars in 28 days,0 dollars in 8 days,0 dollars in 11 days,0 dollars in 28 days,1,1,1,2,,1,2,,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,,,,1,the probability of winning on the spins and the amount I would win immediately.,1,instructions/ conversion of cents to dollars,READER,2,1,4,,,1,,,,,,1,40.48350525,-74.44319916,-1
R_V3CpItHjEpEzph7,Default Response Set,Anonymous,,,128.6.36.141,0,10/26/2015 12:13,10/26/2015 12:29,1,61 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,61 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,65 dollars in 8 days,78 dollars in 11 days,106 dollars in 28 days,57 dollars in 8 days,82 dollars in 11 days,0 dollars in 28 days,1,1,1,2,,1,2,,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,47,48,49,,,,1,The decisions I made were primarily focused on my current state of mind while taking the survey. As a broke college student. I'll take all I can get ,1,The very close similarities in the study. ,READER,2,1,2,1,,,,,,,,1,40.48350525,-74.44319916,-1
R_Y9Rbd8gQcTNWgYF,Default Response Set,Anonymous,,,128.6.37.181,0,10/26/2015 12:14,10/26/2015 12:29,1,61 dollars in 8 days,84 dollars in 11 days,,0 dollars in 8 days,0 dollars in 11 days,107 dollars in 28 days,56 dollars in 8 days,84 dollars in 11 days,105 dollars in 28 days,0 dollars in 8 days,89 dollars in 11 days,105 dollars in 28 days,1,1,1,2,,1,2,,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,28,27,29,1,by looking at which choice would give me more money,1,the wording,READER,2,1,4,,,,1,,,1,,1,40.55160522,-74.46369934,-1
R_2pWX4usgbIe6nZN,Default Response Set,Anonymous,,,128.6.36.178,0,10/26/2015 12:17,10/26/2015 12:29,1,107 cents today,,,,0 dollars in 11 days,,,,,0 dollars in 8 days,,,1,1,1,2,,1,2,,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,,,,,,,1,larger amount in probablity,2,,22,3,1,2,,,,1,,,,,1,40.48350525,-74.44319916,-1
R_XndMVmdchAzdINX,Default Response Set,Anonymous,,,128.6.36.103,0,10/26/2015 12:15,10/26/2015 12:29,1,61 dollars in 8 days,84 dollars in 11 days,107 dollars in 28 days,61 dollars in 8 days,0 dollars in 11 days,107 dollars in 28 days,64 dollars in 8 days,78 dollars in 11 days,106 dollars in 28 days,60 dollars in 8 days,0 dollars in 11 days,0 dollars in 28 days,1,1,1,2,,1,2,,1,1,1,1,1,1,,,,,,,,1,,,,,,,,,1,1,,,,2,,,,,,1,1,,,,,,,,,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,2,1,1,2,2,2,2,2,2,2,1,1,1,31,30,90,,,,1,First instinct ,2,,Reader ,2,1,4,,,,,1,,,,1,40.48350525,-74.44319916,-1
